date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2010-11-23,2011,Detroit,@,Dallas,84,88,425,-550,191.5,9.5,93.5
2010-11-23,2011,Dallas,vs,Detroit,88,84,-550,425,191.5,-9.5,93.5
2010-11-23,2011,Cleveland,@,Indiana,89,100,175,-210,199.5,5,97
2010-11-23,2011,Chicago,@,LA Lakers,91,98,325,-400,204.5,8,103
2010-11-23,2011,Atlanta,@,New Jersey,101,107,-155,135,190.5,-3,94
2010-11-23,2011,Charlotte,@,New York,107,110,130,-150,204.5,3,101.5
2010-11-23,2011,Washington,vs,Philadelphia,116,114,-140,120,196,-2.5,95.5
2010-11-23,2011,Philadelphia,@,Washington,114,116,120,-140,196,2.5,95.5
2010-11-24,2011,New Jersey,@,Boston,83,89,600,-800,189.5,10.5,94
2010-11-24,2011,New York,@,Charlotte,99,95,200,-240,205.5,5,102
2010-11-24,2011,Phoenix,vs,Chicago,115,123,-140,120,210,-2.5,104.5
2010-11-24,2011,Milwaukee,@,Cleveland,81,83,-125,105,186,-1.5,90.5
2010-11-24,2011,Oklahoma City,vs,Dallas,103,111,-180,160,198,-4,96.5
2010-11-24,2011,Memphis,vs,Detroit,105,84,-280,240,197,-6.5,97.5
2010-11-24,2011,Houston,vs,Golden State,111,101,-240,200,216.5,-5.5,110.5
2010-11-24,2011,Golden State,@,Houston,101,111,200,-240,216.5,5.5,110.5
2010-11-24,2011,Detroit,@,Memphis,84,105,240,-280,197,6.5,97.5
2010-11-24,2011,Orlando,vs,Miami,104,95,-180,160,189,-4,94
2010-11-24,2011,Cleveland,vs,Milwaukee,83,81,105,-125,186,1.5,90.5
2010-11-24,2011,San Antonio,@,Minnesota,113,109,-350,290,212,-7.5,105
2010-11-24,2011,Boston,vs,New Jersey,89,83,-800,600,189.5,-10.5,94
2010-11-24,2011,Utah,vs,New Orleans,105,87,-175,155,193,-4,96.5
2010-11-24,2011,Charlotte,vs,New York,95,99,-240,200,205.5,-5,102
2010-11-24,2011,Dallas,@,Oklahoma City,111,103,160,-180,198,4,96.5
2010-11-24,2011,Miami,@,Orlando,95,104,160,-180,189,4,94
2010-11-24,2011,Toronto,vs,Philadelphia,106,90,-240,200,205.5,-5.5,102
2010-11-24,2011,Chicago,@,Phoenix,123,115,120,-140,210,2.5,104.5
2010-11-24,2011,Minnesota,vs,San Antonio,109,113,290,-350,212,7.5,105
2010-11-24,2011,Philadelphia,@,Toronto,90,106,200,-240,205.5,5.5,102
2010-11-24,2011,New Orleans,@,Utah,87,105,155,-175,193,4,96.5
2010-11-25,2011,Washington,@,Atlanta,96,116,260,-320,196.5,7,98.5
2010-11-25,2011,Sacramento,@,LA Clippers,82,100,120,-140,193.5,2.5,96
2010-11-25,2011,LA Clippers,vs,Sacramento,100,82,-140,120,193.5,-2.5,96
2010-11-25,2011,Atlanta,vs,Washington,116,96,-320,260,196.5,-7,98.5
2010-11-26,2011,Toronto,@,Boston,101,110,425,-550,197,9,98
2010-11-26,2011,Houston,@,Charlotte,89,99,155,-175,197.5,4,98.5
2010-11-26,2011,Denver,vs,Chicago,98,97,-240,200,203,-5.5,100
2010-11-26,2011,Orlando,vs,Cleveland,111,100,-750,550,191.5,-10.5,94
2010-11-26,2011,San Antonio,vs,Dallas,94,103,-200,170,196.5,-4.5,96
2010-11-26,2011,Chicago,@,Denver,97,98,200,-240,203,5.5,100
2010-11-26,2011,Milwaukee,@,Detroit,89,103,-115,-105,182.5,-1,89.5
2010-11-26,2011,Memphis,vs,Golden State,116,111,-290,245,210.5,-7,105.5
2010-11-26,2011,Charlotte,vs,Houston,99,89,-175,155,197.5,-4,98.5
2010-11-26,2011,Oklahoma City,@,Indiana,110,106,110,-130,206,2,100.5
2010-11-26,2011,Phoenix,vs,LA Clippers,116,108,-500,400,216,-9.5,107.5
2010-11-26,2011,Utah,vs,LA Lakers,102,96,-105,-115,202.5,1,101
2010-11-26,2011,Golden State,@,Memphis,111,116,245,-290,210.5,7,105.5
2010-11-26,2011,Philadelphia,@,Miami,90,99,600,-800,196,11,96.5
2010-11-26,2011,Detroit,vs,Milwaukee,103,89,-105,-115,182.5,1,89.5
2010-11-26,2011,Portland,vs,New Orleans,78,97,-175,155,189,-4,94
2010-11-26,2011,Indiana,vs,Oklahoma City,106,110,-130,110,206,-2,100.5
2010-11-26,2011,Cleveland,@,Orlando,100,111,550,-750,191.5,10.5,94
2010-11-26,2011,Miami,vs,Philadelphia,99,90,-800,600,196,-11,96.5
2010-11-26,2011,LA Clippers,@,Phoenix,108,116,400,-500,216,9.5,107.5
2010-11-26,2011,New Orleans,@,Portland,97,78,155,-175,189,4,94
2010-11-26,2011,Dallas,@,San Antonio,103,94,170,-200,196.5,4.5,96
2010-11-26,2011,Boston,vs,Toronto,110,101,-550,425,197,-9,98
2010-11-26,2011,LA Lakers,@,Utah,96,102,-115,-105,202.5,-1,101
2010-11-27,2011,New York,vs,Atlanta,90,99,-120,100,209.5,-1,102.5
2010-11-27,2011,Milwaukee,vs,Charlotte,104,101,-160,135,181,-2.5,92
2010-11-27,2011,Sacramento,vs,Chicago,85,96,145,-170,190.5,3,95
2010-11-27,2011,Memphis,@,Cleveland,86,92,-120,100,198.5,-1,97.5
2010-11-27,2011,Miami,@,Dallas,95,106,110,-130,188.5,2,94.5
2010-11-27,2011,Minnesota,vs,Golden State,94,104,-135,115,220,-2.5,109.5
2010-11-27,2011,Cleveland,vs,Memphis,92,86,100,-120,198.5,1,97.5
2010-11-27,2011,Dallas,vs,Miami,106,95,-130,110,188.5,-2,94.5
2010-11-27,2011,Charlotte,@,Milwaukee,101,104,135,-160,181,2.5,92
2010-11-27,2011,Golden State,@,Minnesota,104,94,115,-135,220,2.5,109.5
2010-11-27,2011,Philadelphia,vs,New Jersey,102,86,-120,100,190.5,-1,93.5
2010-11-27,2011,Atlanta,@,New York,99,90,100,-120,209.5,1,102.5
2010-11-27,2011,Washington,vs,Orlando,99,100,240,-300,195,7,96.5
2010-11-27,2011,New Jersey,@,Philadelphia,86,102,100,-120,190.5,1,93.5
2010-11-27,2011,Chicago,@,Sacramento,96,85,-170,145,190.5,-3,95
2010-11-27,2011,Orlando,@,Washington,100,99,-300,240,195,-7,96.5
2010-11-28,2011,Toronto,vs,Atlanta,78,96,100,-120,205,1,102.5
2010-11-28,2011,Phoenix,@,Denver,133,138,170,-200,221,5,110
2010-11-28,2011,New York,@,Detroit,125,116,105,-125,206.5,1.5,102
2010-11-28,2011,Oklahoma City,@,Houston,98,99,-140,120,210,-3,105
2010-11-28,2011,LA Lakers,vs,Indiana,92,95,-670,470,204.5,-8.5,101.5
2010-11-28,2011,Utah,@,LA Clippers,109,97,-300,240,197.5,-6.5,102.5
2010-11-28,2011,Indiana,@,LA Lakers,95,92,470,-670,204.5,8.5,101.5
2010-11-28,2011,Portland,@,New Jersey,96,98,-215,175,186,-4,92.5
2010-11-28,2011,San Antonio,@,New Orleans,109,95,-105,-115,194,0,98.5
2010-11-28,2011,Detroit,vs,New York,116,125,-125,105,206.5,-1.5,102
2010-11-28,2011,Houston,vs,Oklahoma City,99,98,120,-140,210,3,105
2010-11-28,2011,Denver,vs,Phoenix,138,133,-200,170,221,-5,110
2010-11-28,2011,New Jersey,vs,Portland,98,96,175,-215,186,4,92.5
2010-11-28,2011,New Orleans,vs,San Antonio,95,109,-115,-105,194,-0,98.5
2010-11-28,2011,Atlanta,@,Toronto,96,78,-120,100,205,-1,102.5
2010-11-28,2011,LA Clippers,vs,Utah,97,109,240,-300,197.5,6.5,102.5
2010-11-29,2011,Houston,@,Dallas,91,101,420,-545,198.5,8.5,97.5
2010-11-29,2011,Dallas,vs,Houston,101,91,-545,420,198.5,-8.5,97.5
2010-11-29,2011,Washington,@,Miami,94,105,805,-1405,196.5,13,98
2010-11-29,2011,Utah,vs,Milwaukee,109,88,-600,450,187,-9.5,92
2010-11-29,2011,Oklahoma City,vs,New Orleans,95,89,-160,135,200.5,-3.5,96
2010-11-29,2011,New Orleans,@,Oklahoma City,89,95,135,-160,200.5,3.5,96
2010-11-29,2011,Milwaukee,@,Utah,88,109,450,-600,187,9.5,92
2010-11-29,2011,Miami,vs,Washington,105,94,-1405,805,196.5,-13,98
2010-11-30,2011,Cleveland,vs,Boston,87,106,270,-350,192,7,92.5
2010-11-30,2011,Boston,@,Cleveland,106,87,-350,270,192,-7,92.5
2010-11-30,2011,Orlando,vs,Detroit,90,79,-875,625,192,-11.5,94
2010-11-30,2011,San Antonio,@,Golden State,118,98,-190,160,215,-4,105
2010-11-30,2011,Sacramento,vs,Indiana,98,107,160,-190,192.5,4,93
2010-11-30,2011,Memphis,vs,LA Lakers,98,96,220,-270,204,5.5,101
2010-11-30,2011,LA Lakers,@,Memphis,96,98,-270,220,204,-5.5,101
2010-11-30,2011,New York,vs,New Jersey,111,100,-200,170,205,-4.5,100.5
2010-11-30,2011,New Jersey,@,New York,100,111,170,-200,205,4.5,100.5
2010-11-30,2011,Detroit,@,Orlando,79,90,625,-875,192,11.5,94
2010-11-30,2011,Portland,@,Philadelphia,79,88,-180,150,192,-3,94.5
2010-11-30,2011,Philadelphia,vs,Portland,88,79,150,-180,192,3,94.5
2010-11-30,2011,Indiana,@,Sacramento,107,98,-190,160,192.5,-4,93
2010-11-30,2011,Golden State,vs,San Antonio,98,118,160,-190,215,4,105
2010-12-01,2011,Memphis,@,Atlanta,109,112,190,-230,196,5.5,98
2010-12-01,2011,Portland,@,Boston,95,99,250,-300,187,7,92.5
2010-12-01,2011,New Orleans,vs,Charlotte,89,73,-400,325,186,-8.5,92.5
2010-12-01,2011,Orlando,@,Chicago,107,78,110,-130,192,2,93
2010-12-01,2011,Minnesota,@,Dallas,86,100,500,-700,205,10,100.5
2010-12-01,2011,Milwaukee,@,Denver,94,105,350,-450,199,8.5,98
2010-12-01,2011,Miami,vs,Detroit,97,72,-1100,750,191,-11,94.5
2010-12-01,2011,LA Lakers,@,Houston,99,109,-250,210,205,-5.5,103
2010-12-01,2011,Utah,vs,Indiana,110,88,-380,310,198,-7.5,98.5
2010-12-01,2011,San Antonio,@,LA Clippers,85,90,-320,260,203.5,-7,99.5
2010-12-01,2011,Houston,vs,LA Lakers,109,99,210,-250,205,5.5,103
2010-12-01,2011,Atlanta,vs,Memphis,112,109,-230,190,196,-5.5,98
2010-12-01,2011,Detroit,@,Miami,72,97,750,-1100,191,11,94.5
2010-12-01,2011,Denver,vs,Milwaukee,105,94,-450,350,199,-8.5,98
2010-12-01,2011,Dallas,vs,Minnesota,100,86,-700,500,205,-10,100.5
2010-12-01,2011,Oklahoma City,@,New Jersey,123,120,-230,190,192,-5,94.5
2010-12-01,2011,Charlotte,@,New Orleans,73,89,325,-400,186,8.5,92.5
2010-12-01,2011,New Jersey,vs,Oklahoma City,120,123,190,-230,192,5,94.5
2010-12-01,2011,Chicago,vs,Orlando,78,107,-130,110,192,-2,93
2010-12-01,2011,Boston,vs,Portland,99,95,-300,250,187,-7,92.5
2010-12-01,2011,LA Clippers,vs,San Antonio,90,85,260,-320,203.5,7,99.5
2010-12-01,2011,Washington,@,Toronto,108,127,170,-200,208.5,4.5,104
2010-12-01,2011,Indiana,@,Utah,88,110,310,-380,198,7.5,98.5
2010-12-01,2011,Toronto,vs,Washington,127,108,-200,170,208.5,-4.5,104
2010-12-02,2011,Miami,@,Cleveland,118,90,-240,200,191,-6,93
2010-12-02,2011,Phoenix,@,Golden State,107,101,115,-135,227.5,2.5,114
2010-12-02,2011,Cleveland,vs,Miami,90,118,200,-240,191,6,93
2010-12-02,2011,Golden State,vs,Phoenix,101,107,-135,115,227.5,-2.5,114
2010-12-03,2011,Philadelphia,@,Atlanta,88,93,200,-240,192.5,5.5,95
2010-12-03,2011,Chicago,@,Boston,92,104,185,-225,190.5,5.5,94.5
2010-12-03,2011,New Jersey,@,Charlotte,84,91,240,-280,184.5,6.5,90.5
2010-12-03,2011,Boston,vs,Chicago,104,92,-225,185,190.5,-5.5,94.5
2010-12-03,2011,Utah,vs,Dallas,81,93,-175,155,193,-4,95.5
2010-12-03,2011,LA Clippers,@,Denver,104,109,425,-550,213,9,104
2010-12-03,2011,Orlando,@,Detroit,104,91,-175,155,184.5,-4,92
2010-12-03,2011,Memphis,vs,Houston,111,127,-200,170,205,-4.5,101
2010-12-03,2011,Phoenix,vs,Indiana,105,97,-120,100,216,-1,106.5
2010-12-03,2011,Denver,vs,LA Clippers,109,104,-550,425,213,-9,104
2010-12-03,2011,Sacramento,@,LA Lakers,80,113,900,-1400,201,12.5,96
2010-12-03,2011,Houston,@,Memphis,127,111,170,-200,205,4.5,101
2010-12-03,2011,San Antonio,vs,Minnesota,107,101,-1200,800,210,-12,102.5
2010-12-03,2011,Charlotte,vs,New Jersey,91,84,-280,240,184.5,-6.5,90.5
2010-12-03,2011,New York,@,New Orleans,100,92,180,-220,204,5,101.5
2010-12-03,2011,New Orleans,vs,New York,92,100,-220,180,204,-5,101.5
2010-12-03,2011,Toronto,vs,Oklahoma City,111,99,100,-120,209,1,101.5
2010-12-03,2011,Detroit,vs,Orlando,91,104,155,-175,184.5,4,92
2010-12-03,2011,Atlanta,vs,Philadelphia,93,88,-240,200,192.5,-5.5,95
2010-12-03,2011,Indiana,@,Phoenix,97,105,100,-120,216,1,106.5
2010-12-03,2011,Washington,vs,Portland,83,79,155,-175,193.5,4,96.5
2010-12-03,2011,LA Lakers,vs,Sacramento,113,80,-1400,900,201,-12.5,96
2010-12-03,2011,Minnesota,@,San Antonio,101,107,800,-1200,210,12,102.5
2010-12-03,2011,Oklahoma City,@,Toronto,99,111,-120,100,209,-1,101.5
2010-12-03,2011,Dallas,@,Utah,93,81,155,-175,193,4,95.5
2010-12-03,2011,Portland,@,Washington,79,83,-175,155,193.5,-4,96.5
2010-12-04,2011,Miami,vs,Atlanta,89,77,-465,365,192.5,-8.5,93.5
2010-12-04,2011,Philadelphia,vs,Charlotte,109,91,-160,140,186.5,-3.5,93
2010-12-04,2011,Houston,@,Chicago,116,119,250,-300,202,7,99.5
2010-12-04,2011,Minnesota,vs,Cleveland,129,95,-120,100,205,-1,99.5
2010-12-04,2011,Sacramento,vs,Dallas,103,105,295,-355,186.5,7.5,93
2010-12-04,2011,Chicago,vs,Houston,119,116,-300,250,202,-7,99.5
2010-12-04,2011,Atlanta,@,Miami,77,89,365,-465,192.5,8.5,93.5
2010-12-04,2011,Orlando,@,Milwaukee,85,96,165,-195,184,4.5,90
2010-12-04,2011,Cleveland,@,Minnesota,95,129,100,-120,205,1,99.5
2010-12-04,2011,Milwaukee,vs,Orlando,96,85,-195,165,184,-4.5,90
2010-12-04,2011,Charlotte,@,Philadelphia,91,109,140,-160,186.5,3.5,93
2010-12-04,2011,Dallas,@,Sacramento,105,103,-355,295,186.5,-7.5,93
2010-12-05,2011,New Jersey,vs,Boston,75,100,205,-245,184.5,5.5,90
2010-12-05,2011,Detroit,vs,Cleveland,102,92,-200,170,192.5,-4.5,94.5
2010-12-05,2011,Memphis,@,Denver,107,108,235,-275,214.5,6.5,104.5
2010-12-05,2011,Cleveland,@,Detroit,92,102,170,-200,192.5,4.5,94.5
2010-12-05,2011,Oklahoma City,vs,Golden State,114,109,-300,250,216.5,-7,105
2010-12-05,2011,Portland,vs,LA Clippers,100,91,-290,245,191,-7,93.5
2010-12-05,2011,Denver,vs,Memphis,108,107,-275,235,214.5,-6.5,104.5
2010-12-05,2011,Boston,@,New Jersey,100,75,-245,205,184.5,-5.5,90
2010-12-05,2011,San Antonio,vs,New Orleans,109,84,-290,245,194,-6.5,94.5
2010-12-05,2011,Toronto,vs,New York,99,116,-130,110,218.5,-2,106.5
2010-12-05,2011,Golden State,@,Oklahoma City,109,114,250,-300,216.5,7,105
2010-12-05,2011,Washington,@,Phoenix,108,125,305,-375,215,8,109.5
2010-12-05,2011,LA Clippers,@,Portland,91,100,245,-290,191,7,93.5
2010-12-05,2011,New Orleans,@,San Antonio,84,109,245,-290,194,6.5,94.5
2010-12-05,2011,New York,@,Toronto,116,99,110,-130,218.5,2,106.5
2010-12-05,2011,Phoenix,vs,Washington,125,108,-375,305,215,-8,109.5
2010-12-06,2011,Orlando,vs,Atlanta,74,80,-280,240,187.5,-7,91
2010-12-06,2011,Oklahoma City,@,Chicago,90,99,170,-200,204,4.5,99
2010-12-06,2011,Toronto,@,Indiana,100,124,270,-330,207.5,8,100
2010-12-06,2011,Sacramento,@,LA Clippers,91,98,175,-210,198,5,98
2010-12-06,2011,Utah,vs,Memphis,94,85,-600,450,202.5,-10,100
2010-12-06,2011,Milwaukee,vs,Miami,78,88,190,-230,184,5,92
2010-12-06,2011,Miami,@,Milwaukee,88,78,-230,190,184,-5,92
2010-12-06,2011,New York,vs,Minnesota,121,114,-300,250,221.5,-6.5,109
2010-12-06,2011,Minnesota,@,New York,114,121,250,-300,221.5,6.5,109
2010-12-06,2011,Chicago,vs,Oklahoma City,99,90,-200,170,204,-4.5,99
2010-12-06,2011,Atlanta,@,Orlando,80,74,240,-280,187.5,7,91
2010-12-06,2011,LA Clippers,vs,Sacramento,98,91,-210,175,198,-5,98
2010-12-06,2011,Indiana,vs,Toronto,124,100,-330,270,207.5,-8,100
2010-12-06,2011,Memphis,@,Utah,85,94,450,-600,202.5,10,100
2010-12-07,2011,New Jersey,@,Atlanta,101,116,230,-270,185.5,6,92.5
2010-12-07,2011,Denver,@,Charlotte,98,100,-125,105,203,-1.5,101
2010-12-07,2011,Philadelphia,vs,Cleveland,117,97,-300,250,197,-7,96
2010-12-07,2011,Golden State,@,Dallas,100,105,350,-450,205,8.5,102
2010-12-07,2011,Charlotte,vs,Denver,100,98,105,-125,203,1.5,101
2010-12-07,2011,Houston,vs,Detroit,97,83,-300,250,201,-7,99.5
2010-12-07,2011,Dallas,vs,Golden State,105,100,-450,350,205,-8.5,102
2010-12-07,2011,Detroit,@,Houston,83,97,250,-300,201,7,99.5
2010-12-07,2011,Washington,@,LA Lakers,108,115,1250,-2200,209,13.5,106
2010-12-07,2011,Atlanta,vs,New Jersey,116,101,-270,230,185.5,-6,92.5
2010-12-07,2011,Cleveland,@,Philadelphia,97,117,250,-300,197,7,96
2010-12-07,2011,Portland,vs,Phoenix,106,99,-145,125,203.5,-2.5,101
2010-12-07,2011,Phoenix,@,Portland,99,106,125,-145,203.5,2.5,101
2010-12-07,2011,LA Lakers,vs,Washington,115,108,-2200,1250,209,-13.5,106
2010-12-08,2011,Denver,@,Boston,89,105,350,-450,204.5,9,101
2010-12-08,2011,Cleveland,vs,Chicago,83,88,280,-340,196.5,7.5,96
2010-12-08,2011,Chicago,@,Cleveland,88,83,-340,280,196.5,-7.5,96
2010-12-08,2011,Boston,vs,Denver,105,89,-450,350,204.5,-9,101
2010-12-08,2011,New Orleans,vs,Detroit,93,74,-600,450,188,-10,93
2010-12-08,2011,San Antonio,vs,Golden State,111,94,-700,500,213,-10,105
2010-12-08,2011,Milwaukee,vs,Indiana,97,95,-130,110,189,-2,93
2010-12-08,2011,LA Lakers,@,LA Clippers,87,86,-380,310,204.5,-8,100.5
2010-12-08,2011,LA Clippers,vs,LA Lakers,86,87,310,-380,204.5,8,100.5
2010-12-08,2011,Phoenix,vs,Memphis,98,104,-175,155,218.5,-4,107
2010-12-08,2011,Utah,vs,Miami,98,111,-120,100,191,-1,96.5
2010-12-08,2011,Indiana,@,Milwaukee,95,97,110,-130,189,2,93
2010-12-08,2011,Oklahoma City,@,Minnesota,111,103,-230,190,216.5,-5,107
2010-12-08,2011,Detroit,@,New Orleans,74,93,450,-600,188,10,93
2010-12-08,2011,Toronto,@,New York,110,113,250,-300,220.5,7,108
2010-12-08,2011,Minnesota,vs,Oklahoma City,103,111,190,-230,216.5,5,107
2010-12-08,2011,Memphis,@,Phoenix,104,98,155,-175,218.5,4,107
2010-12-08,2011,Washington,@,Sacramento,91,116,165,-185,203,4.5,100.5
2010-12-08,2011,Golden State,@,San Antonio,94,111,500,-700,213,10,105
2010-12-08,2011,New York,vs,Toronto,113,110,-300,250,220.5,-7,108
2010-12-08,2011,Miami,@,Utah,111,98,100,-120,191,1,96.5
2010-12-08,2011,Sacramento,vs,Washington,116,91,-185,165,203,-4.5,100.5
2010-12-09,2011,Philadelphia,vs,Boston,101,102,180,-220,189,5.5,92.5
2010-12-09,2011,New Jersey,@,Dallas,89,102,500,-700,190,9.5,93.5
2010-12-09,2011,Dallas,vs,New Jersey,102,89,-700,500,190,-9.5,93.5
2010-12-09,2011,Portland,vs,Orlando,97,83,120,-140,184.5,2.5,92
2010-12-09,2011,Boston,@,Philadelphia,102,101,-220,180,189,-5.5,92.5
2010-12-09,2011,Orlando,@,Portland,83,97,-140,120,184.5,-2.5,92
2010-12-10,2011,San Antonio,vs,Atlanta,108,92,-420,330,195,-8,95.5
2010-12-10,2011,Indiana,vs,Charlotte,100,92,-280,240,193.5,-6.5,94.5
2010-12-10,2011,LA Lakers,@,Chicago,84,88,-130,110,198,-2,96.5
2010-12-10,2011,Toronto,vs,Denver,116,123,115,-135,217,1,108.5
2010-12-10,2011,Minnesota,vs,Detroit,109,99,-170,150,200.5,-4,97.5
2010-12-10,2011,Miami,@,Golden State,106,84,-480,380,206,-9.5,103
2010-12-10,2011,Milwaukee,vs,Houston,97,91,-170,150,195,-4,95.5
2010-12-10,2011,Charlotte,@,Indiana,92,100,240,-280,193.5,6.5,94.5
2010-12-10,2011,Chicago,vs,LA Lakers,88,84,110,-130,198,2,96.5
2010-12-10,2011,Golden State,vs,Miami,84,106,380,-480,206,9.5,103
2010-12-10,2011,Houston,@,Milwaukee,91,97,150,-170,195,4,95.5
2010-12-10,2011,Detroit,@,Minnesota,99,109,150,-170,200.5,4,97.5
2010-12-10,2011,Oklahoma City,@,New Orleans,97,92,135,-155,196.5,3,97
2010-12-10,2011,Washington,vs,New York,95,101,130,-150,218,3,108
2010-12-10,2011,New Orleans,vs,Oklahoma City,92,97,-155,135,196.5,-3,97
2010-12-10,2011,Utah,vs,Orlando,117,105,-160,140,192.5,-3,95
2010-12-10,2011,Portland,@,Phoenix,101,94,170,-200,202,5,100.5
2010-12-10,2011,Phoenix,vs,Portland,94,101,-200,170,202,-5,100.5
2010-12-10,2011,Atlanta,@,San Antonio,92,108,330,-420,195,8,95.5
2010-12-10,2011,Denver,@,Toronto,123,116,-135,115,217,-1,108.5
2010-12-10,2011,Orlando,@,Utah,105,117,140,-160,192.5,3,95
2010-12-10,2011,New York,@,Washington,101,95,-150,130,218,-3,108
2010-12-11,2011,Indiana,@,Atlanta,83,97,145,-165,193.5,3.5,94.5
2010-12-11,2011,Charlotte,vs,Boston,62,93,250,-300,186,7.5,91.5
2010-12-11,2011,Boston,@,Charlotte,93,62,-300,250,186,-7.5,91.5
2010-12-11,2011,Minnesota,@,Chicago,82,113,500,-650,207,10,100.5
2010-12-11,2011,Houston,vs,Cleveland,110,95,-450,350,204.5,-8,102
2010-12-11,2011,Utah,@,Dallas,97,103,210,-250,194.5,6,101.5
2010-12-11,2011,Toronto,@,Detroit,120,116,115,-135,203.5,2,100
2010-12-11,2011,Cleveland,@,Houston,95,110,350,-450,204.5,8,102
2010-12-11,2011,Atlanta,vs,Indiana,97,83,-165,145,193.5,-3.5,94.5
2010-12-11,2011,Memphis,@,LA Clippers,84,83,-110,-110,198.5,0,97.5
2010-12-11,2011,LA Clippers,vs,Memphis,83,84,-110,-110,198.5,0,97.5
2010-12-11,2011,Sacramento,vs,Miami,83,104,500,-650,193.5,10,95
2010-12-11,2011,Chicago,vs,Minnesota,113,82,-650,500,207,-10,100.5
2010-12-11,2011,Miami,@,Sacramento,104,83,-650,500,193.5,-10,95
2010-12-11,2011,Detroit,vs,Toronto,116,120,-135,115,203.5,-2,100
2010-12-11,2011,Dallas,vs,Utah,103,97,-250,210,194.5,-6,101.5
2010-12-12,2011,Oklahoma City,vs,Cleveland,106,77,-1500,950,204.5,-13,98.5
2010-12-12,2011,New York,vs,Denver,129,125,-140,120,221.5,-2.5,109
2010-12-12,2011,Orlando,@,LA Clippers,94,85,-380,310,190.5,-7.5,92
2010-12-12,2011,New Jersey,vs,LA Lakers,92,99,350,-450,194,8.5,96.5
2010-12-12,2011,LA Lakers,@,New Jersey,99,92,-450,350,194,-8.5,96.5
2010-12-12,2011,Philadelphia,vs,New Orleans,88,70,-105,-115,188.5,1,92.5
2010-12-12,2011,Denver,@,New York,125,129,120,-140,221.5,2.5,109
2010-12-12,2011,Cleveland,@,Oklahoma City,77,106,950,-1500,204.5,13,98.5
2010-12-12,2011,LA Clippers,vs,Orlando,85,94,310,-380,190.5,7.5,92
2010-12-12,2011,New Orleans,@,Philadelphia,70,88,-115,-105,188.5,-1,92.5
2010-12-12,2011,San Antonio,vs,Portland,95,78,-340,280,192.5,-7.5,95
2010-12-12,2011,Portland,@,San Antonio,78,95,280,-340,192.5,7.5,95
2010-12-13,2011,Indiana,@,Chicago,73,92,400,-500,191.5,9,92
2010-12-13,2011,Milwaukee,@,Dallas,103,99,300,-360,183.5,7.5,90.5
2010-12-13,2011,Utah,vs,Golden State,108,95,-800,600,207.5,-11.5,104.5
2010-12-13,2011,Chicago,vs,Indiana,92,73,-500,400,191.5,-9,92
2010-12-13,2011,Portland,@,Memphis,73,86,140,-160,187,3.5,92
2010-12-13,2011,New Orleans,@,Miami,84,96,675,-950,187.5,12,92
2010-12-13,2011,Dallas,vs,Milwaukee,99,103,-360,300,183.5,-7.5,90.5
2010-12-13,2011,Miami,vs,New Orleans,96,84,-950,675,187.5,-12,92
2010-12-13,2011,Memphis,vs,Portland,86,73,-160,140,187,-3.5,92
2010-12-13,2011,Golden State,@,Utah,95,108,600,-800,207.5,11.5,104.5
2010-12-14,2011,Detroit,vs,Atlanta,103,80,170,-200,186.5,4,91
2010-12-14,2011,Toronto,@,Charlotte,91,97,180,-220,203.5,4.5,100.5
2010-12-14,2011,Orlando,@,Denver,94,111,-130,110,205,-2,101
2010-12-14,2011,Atlanta,@,Detroit,80,103,-200,170,186.5,-4,91
2010-12-14,2011,Minnesota,@,Golden State,99,108,140,-160,215.5,3.5,107
2010-12-14,2011,Sacramento,@,Houston,105,118,425,-550,203,9.5,99
2010-12-14,2011,Washington,vs,LA Lakers,89,103,650,-900,204,10,100.5
2010-12-14,2011,Golden State,vs,Minnesota,108,99,-160,140,215.5,-3.5,107
2010-12-14,2011,Philadelphia,@,New Jersey,82,77,-125,105,190.5,-1.5,91
2010-12-14,2011,Denver,vs,Orlando,111,94,110,-130,205,2,101
2010-12-14,2011,New Jersey,vs,Philadelphia,77,82,105,-125,190.5,1.5,91
2010-12-14,2011,Houston,vs,Sacramento,118,105,-550,425,203,-9.5,99
2010-12-14,2011,Charlotte,vs,Toronto,97,91,-220,180,203.5,-4.5,100.5
2010-12-14,2011,LA Lakers,@,Washington,103,89,-900,650,204,-10,100.5
2010-12-15,2011,New York,vs,Boston,116,118,164,-181,205,4,100
2010-12-15,2011,Memphis,vs,Charlotte,113,80,-398,342,186,-8.5,91.5
2010-12-15,2011,Toronto,vs,Chicago,93,110,206,-234,200.5,6.5,97.5
2010-12-15,2011,Miami,vs,Cleveland,101,95,-4625,2875,194,-16.5,95.5
2010-12-15,2011,Portland,@,Dallas,98,103,249,-279,184.5,7,92
2010-12-15,2011,Oklahoma City,vs,Houston,117,105,-346,304,208.5,-8,101
2010-12-15,2011,LA Lakers,@,Indiana,109,94,-177,161,196,-4,94.5
2010-12-15,2011,Philadelphia,vs,LA Clippers,105,91,-229,201,193,-5.5,94
2010-12-15,2011,Indiana,vs,LA Lakers,94,109,161,-177,196,4,94.5
2010-12-15,2011,Charlotte,@,Memphis,80,113,342,-398,186,8.5,91.5
2010-12-15,2011,Cleveland,@,Miami,95,101,2875,-4625,194,16.5,95.5
